Transaction Date,Customer ID,Customer Name,Order ID,Product ID,Product Name,Product Category,Quantity,Unit Price,Total Amount,Transaction Type,Return Reason 
07/09/2023,C306,Customer 306,ORD02675,P015,Signature Formal Jackets,Jackets,2,78.25,156.5,PURCHASE,
07/22/2023,C306,Customer 306,ORD02675,P015,Signature Formal Jackets,Jackets,-2,78.25,-156.5,RETURN,Wrong Size
12/05/2023,C076,Customer 76,ORD02676,P038,Classic Formal Activewear,Activewear,3,41.55,124.65,PURCHASE,
12/03/2023,C270,Customer 270,ORD02677,P039,Essential Athletic Footwear,Footwear,2,236.29,472.58,PURCHASE,
07/23/2023,C224,Customer 224,ORD02678,P007,Classic Athletic Pants,Pants,3,232.75,698.25,PURCHASE,
07/28/2023,C224,Customer 224,ORD02678,P007,Classic Athletic Pants,Pants,-3,232.75,-698.25,RETURN,Style Not as Expected
07/10/2023,C311,Customer 311,ORD02679,P043,Deluxe Formal Underwear,Underwear,3,79.21,237.63,PURCHASE,
08/17/2023,C155,Customer 155,ORD02680,P009,Deluxe Formal Footwear,Footwear,2,212.65,425.3,PURCHASE,
06/29/2023,C090,Customer 90,ORD02681,P040,Ultra Casual Underwear,Underwear,2,143.86,287.72,PURCHASE,
07/06/2023,C327,Customer 327,ORD02682,P033,Ultra Casual Dresses,Dresses,1,208.62,208.62,PURCHASE,
03/19/2023,C191,Customer 191,ORD02683,P017,Basic Athletic Jackets,Jackets,1,275.6,275.6,PURCHASE,
03/29/2023,C191,Customer 191,ORD02683,P017,Basic Athletic Jackets,Jackets,-1,275.6,-275.6,RETURN,Quality Issues
01/09/2023,C095,Customer 95,ORD02684,P008,Premium Athletic Underwear,Underwear,1,100.59,100.59,PURCHASE,
11/29/2023,C385,Customer 385,ORD02685,P006,Deluxe Casual Footwear,Footwear,2,59.92,119.84,PURCHASE,
12/07/2023,C385,Customer 385,ORD02685,P006,Deluxe Casual Footwear,Footwear,-2,59.92,-119.84,RETURN,Style Not as Expected
10/04/2023,C102,Customer 102,ORD02686,P036,Basic Modern Underwear,Underwear,2,299.73,599.46,PURCHASE,
05/06/2023,C044,Customer 44,ORD02687,P005,Slim Vintage Pants,Pants,1,225.34,225.34,PURCHASE,
11/24/2023,C246,Customer 246,ORD02688,P040,Ultra Casual Underwear,Underwear,3,143.86,431.58,PURCHASE,
11/22/2023,C363,Customer 363,ORD02689,P031,Classic Vintage Swimwear,Swimwear,1,282.96,282.96,PURCHASE,
07/07/2023,C233,Customer 233,ORD02690,P012,Premium Modern Dresses,Dresses,2,54.8,109.6,PURCHASE,
04/29/2023,C003,Customer 3,ORD02691,P044,Deluxe Modern Accessories,Accessories,3,247.62,742.86,PURCHASE,
03/30/2023,C212,Customer 212,ORD02692,P019,Essential Casual Dresses,Dresses,3,198.26,594.78,PURCHASE,
04/10/2023,C212,Customer 212,ORD02692,P019,Essential Casual Dresses,Dresses,-3,198.26,-594.78,RETURN,Quality Issues
12/05/2023,C252,Customer 252,ORD02693,P027,Essential Modern Accessories,Accessories,3,280.55,841.65,PURCHASE,
12/06/2023,C252,Customer 252,ORD02693,P027,Essential Modern Accessories,Accessories,-3,280.55,-841.65,RETURN,Wrong Item Received
02/01/2023,C040,Customer 40,ORD02694,P013,Slim Modern Footwear,Footwear,2,296.95,593.9,PURCHASE,
12/16/2023,C043,Customer 43,ORD02695,P001,Classic Formal Dresses,Dresses,1,146.34,146.34,PURCHASE,
12/22/2023,C043,Customer 43,ORD02695,P001,Classic Formal Dresses,Dresses,-1,146.34,-146.34,RETURN,Wrong Size
06/02/2023,C092,Customer 92,ORD02696,P007,Classic Athletic Pants,Pants,2,232.75,465.5,PURCHASE,
11/17/2023,C073,Customer 73,ORD02697,P013,Slim Modern Footwear,Footwear,3,296.95,890.85,PURCHASE,
03/14/2023,C157,Customer 157,ORD02698,P034,Signature Modern Outerwear,Outerwear,2,289.46,578.92,PURCHASE,
05/27/2023,C394,Customer 394,ORD02699,P028,Essential Formal Accessories,Accessories,3,155.65,466.95,PURCHASE,
09/26/2023,C027,Customer 27,ORD02700,P019,Essential Casual Dresses,Dresses,2,198.26,396.52,PURCHASE,
07/05/2023,C467,Customer 467,ORD02701,P041,Relaxed Casual Activewear,Activewear,3,254.31,762.93,PURCHASE,
07/15/2023,C467,Customer 467,ORD02701,P041,Relaxed Casual Activewear,Activewear,-3,254.31,-762.93,RETURN,Color Mismatch
11/24/2023,C365,Customer 365,ORD02702,P041,Relaxed Casual Activewear,Activewear,1,254.31,254.31,PURCHASE,
05/21/2023,C163,Customer 163,ORD02703,P004,Ultra Casual Shirts,Shirts,3,118.58,355.74,PURCHASE,
06/02/2023,C163,Customer 163,ORD02703,P004,Ultra Casual Shirts,Shirts,-3,118.58,-355.74,RETURN,Style Not as Expected
10/28/2023,C216,Customer 216,ORD02704,P016,Luxury Casual Dresses,Dresses,1,159.32,159.32,PURCHASE,
11/01/2023,C216,Customer 216,ORD02704,P016,Luxury Casual Dresses,Dresses,-1,159.32,-159.32,RETURN,Fit Issues
07/09/2023,C019,Customer 19,ORD02705,P042,Luxury Modern Pants,Pants,3,294.81,884.43,PURCHASE,
01/10/2023,C143,Customer 143,ORD02706,P008,Premium Athletic Underwear,Underwear,2,100.59,201.18,PURCHASE,
11/04/2023,C364,Customer 364,ORD02707,P002,Relaxed Formal Underwear,Underwear,3,83.35,250.05,PURCHASE,
02/27/2023,C224,Customer 224,ORD02708,P044,Deluxe Modern Accessories,Accessories,3,247.62,742.86,PURCHASE,
05/25/2023,C225,Customer 225,ORD02709,P021,Basic Athletic Swimwear,Swimwear,1,128.01,128.01,PURCHASE,
06/08/2023,C225,Customer 225,ORD02709,P021,Basic Athletic Swimwear,Swimwear,-1,128.01,-128.01,RETURN,Wrong Size
03/01/2023,C347,Customer 347,ORD02710,P042,Luxury Modern Pants,Pants,1,294.81,294.81,PURCHASE,
03/03/2023,C347,Customer 347,ORD02710,P042,Luxury Modern Pants,Pants,-1,294.81,-294.81,RETURN,Wrong Size
04/14/2023,C154,Customer 154,ORD02711,P034,Signature Modern Outerwear,Outerwear,1,289.46,289.46,PURCHASE,
06/09/2023,C047,Customer 47,ORD02712,P007,Classic Athletic Pants,Pants,1,232.75,232.75,PURCHASE,
01/16/2023,C331,Customer 331,ORD02713,P041,Relaxed Casual Activewear,Activewear,3,254.31,762.93,PURCHASE,
10/17/2023,C193,Customer 193,ORD02714,P020,Classic Vintage Footwear,Footwear,2,199.09,398.18,PURCHASE,
10/20/2023,C193,Customer 193,ORD02714,P020,Classic Vintage Footwear,Footwear,-2,199.09,-398.18,RETURN,Defective Product
06/27/2023,C027,Customer 27,ORD02715,P006,Deluxe Casual Footwear,Footwear,3,59.92,179.76,PURCHASE,
06/28/2023,C027,Customer 27,ORD02715,P006,Deluxe Casual Footwear,Footwear,-3,59.92,-179.76,RETURN,Style Not as Expected
01/27/2023,C454,Customer 454,ORD02716,P012,Premium Modern Dresses,Dresses,1,54.8,54.8,PURCHASE,
10/09/2023,C440,Customer 440,ORD02717,P050,Classic Casual Jackets,Jackets,2,180.01,360.02,PURCHASE,
08/18/2023,C322,Customer 322,ORD02718,P018,Deluxe Casual Underwear,Underwear,1,175.89,175.89,PURCHASE,
06/20/2023,C068,Customer 68,ORD02719,P029,Premium Formal Shirts,Shirts,3,32.48,97.44,PURCHASE,
08/20/2023,C189,Customer 189,ORD02720,P036,Basic Modern Underwear,Underwear,3,299.73,899.19,PURCHASE,
08/26/2023,C189,Customer 189,ORD02720,P036,Basic Modern Underwear,Underwear,-3,299.73,-899.19,RETURN,Wrong Item Received
03/16/2023,C300,Customer 300,ORD02721,P036,Basic Modern Underwear,Underwear,3,299.73,899.19,PURCHASE,
08/29/2023,C270,Customer 270,ORD02722,P036,Basic Modern Underwear,Underwear,1,299.73,299.73,PURCHASE,
09/11/2023,C270,Customer 270,ORD02722,P036,Basic Modern Underwear,Underwear,-1,299.73,-299.73,RETURN,Not As Described
11/04/2023,C271,Customer 271,ORD02723,P042,Luxury Modern Pants,Pants,1,294.81,294.81,PURCHASE,
11/06/2023,C271,Customer 271,ORD02723,P042,Luxury Modern Pants,Pants,-1,294.81,-294.81,RETURN,Fit Issues
07/25/2023,C262,Customer 262,ORD02724,P022,Signature Formal Jackets,Jackets,2,61.31,122.62,PURCHASE,
07/30/2023,C262,Customer 262,ORD02724,P022,Signature Formal Jackets,Jackets,-2,61.31,-122.62,RETURN,Defective Product
05/22/2023,C078,Customer 78,ORD02725,P018,Deluxe Casual Underwear,Underwear,3,175.89,527.67,PURCHASE,
05/25/2023,C276,Customer 276,ORD02726,P034,Signature Modern Outerwear,Outerwear,1,289.46,289.46,PURCHASE,
06/04/2023,C276,Customer 276,ORD02726,P034,Signature Modern Outerwear,Outerwear,-1,289.46,-289.46,RETURN,Better Price Found
10/23/2023,C370,Customer 370,ORD02727,P047,Signature Casual Dresses,Dresses,2,130.88,261.76,PURCHASE,
11/01/2023,C370,Customer 370,ORD02727,P047,Signature Casual Dresses,Dresses,-2,130.88,-261.76,RETURN,Fit Issues
12/23/2023,C317,Customer 317,ORD02728,P048,Luxury Formal Footwear,Footwear,3,28.94,86.82,PURCHASE,
07/08/2023,C339,Customer 339,ORD02729,P035,Basic Athletic Activewear,Activewear,1,242.57,242.57,PURCHASE,
02/10/2023,C359,Customer 359,ORD02730,P017,Basic Athletic Jackets,Jackets,1,275.6,275.6,PURCHASE,
01/16/2023,C016,Customer 16,ORD02731,P039,Essential Athletic Footwear,Footwear,2,236.29,472.58,PURCHASE,
01/19/2023,C016,Customer 16,ORD02731,P039,Essential Athletic Footwear,Footwear,-2,236.29,-472.58,RETURN,Wrong Item Received
05/20/2023,C392,Customer 392,ORD02732,P011,Essential Vintage Shirts,Shirts,1,54.34,54.34,PURCHASE,
05/25/2023,C392,Customer 392,ORD02732,P011,Essential Vintage Shirts,Shirts,-1,54.34,-54.34,RETURN,Wrong Size
10/01/2023,C486,Customer 486,ORD02733,P029,Premium Formal Shirts,Shirts,2,32.48,64.96,PURCHASE,
08/29/2023,C196,Customer 196,ORD02734,P024,Slim Vintage Shirts,Shirts,3,109.97,329.91,PURCHASE,
09/10/2023,C196,Customer 196,ORD02734,P024,Slim Vintage Shirts,Shirts,-3,109.97,-329.91,RETURN,Fit Issues
08/26/2023,C420,Customer 420,ORD02735,P023,Luxury Casual Footwear,Footwear,1,283.44,283.44,PURCHASE,
01/21/2023,C343,Customer 343,ORD02736,P049,Premium Athletic Accessories,Accessories,3,31.24,93.72,PURCHASE,
10/05/2023,C053,Customer 53,ORD02737,P009,Deluxe Formal Footwear,Footwear,1,212.65,212.65,PURCHASE,
12/15/2023,C461,Customer 461,ORD02738,P030,Ultra Casual Dresses,Dresses,1,160.11,160.11,PURCHASE,
12/29/2023,C461,Customer 461,ORD02738,P030,Ultra Casual Dresses,Dresses,-1,160.11,-160.11,RETURN,Wrong Size
01/17/2023,C238,Customer 238,ORD02739,P008,Premium Athletic Underwear,Underwear,1,100.59,100.59,PURCHASE,
09/17/2023,C488,Customer 488,ORD02740,P023,Luxury Casual Footwear,Footwear,3,283.44,850.32,PURCHASE,
09/23/2023,C488,Customer 488,ORD02740,P023,Luxury Casual Footwear,Footwear,-3,283.44,-850.32,RETURN,Style Not as Expected
10/22/2023,C325,Customer 325,ORD02741,P030,Ultra Casual Dresses,Dresses,2,160.11,320.22,PURCHASE,
09/15/2023,C301,Customer 301,ORD02742,P009,Deluxe Formal Footwear,Footwear,3,212.65,637.95,PURCHASE,
03/06/2023,C461,Customer 461,ORD02743,P035,Basic Athletic Activewear,Activewear,2,242.57,485.14,PURCHASE,
06/11/2023,C302,Customer 302,ORD02744,P044,Deluxe Modern Accessories,Accessories,2,247.62,495.24,PURCHASE,
02/08/2023,C440,Customer 440,ORD02745,P038,Classic Formal Activewear,Activewear,2,41.55,83.1,PURCHASE,
02/10/2023,C440,Customer 440,ORD02745,P038,Classic Formal Activewear,Activewear,-2,41.55,-83.1,RETURN,Quality Issues
06/15/2023,C481,Customer 481,ORD02746,P048,Luxury Formal Footwear,Footwear,1,28.94,28.94,PURCHASE,
05/20/2023,C427,Customer 427,ORD02747,P009,Deluxe Formal Footwear,Footwear,2,212.65,425.3,PURCHASE,
04/02/2023,C465,Customer 465,ORD02748,P014,Luxury Formal Footwear,Footwear,2,213.95,427.9,PURCHASE,
01/27/2023,C388,Customer 388,ORD02749,P003,Basic Athletic Shirts,Shirts,1,194.57,194.57,PURCHASE,
01/31/2023,C388,Customer 388,ORD02749,P003,Basic Athletic Shirts,Shirts,-1,194.57,-194.57,RETURN,Style Not as Expected
04/07/2023,C111,Customer 111,ORD02750,P006,Deluxe Casual Footwear,Footwear,2,59.92,119.84,PURCHASE,
11/01/2023,C106,Customer 106,ORD02751,P018,Deluxe Casual Underwear,Underwear,3,175.89,527.67,PURCHASE,
09/23/2023,C315,Customer 315,ORD02752,P038,Classic Formal Activewear,Activewear,3,41.55,124.65,PURCHASE,
09/25/2023,C315,Customer 315,ORD02752,P038,Classic Formal Activewear,Activewear,-3,41.55,-124.65,RETURN,Fit Issues
07/16/2023,C066,Customer 66,ORD02753,P043,Deluxe Formal Underwear,Underwear,2,79.21,158.42,PURCHASE,
12/02/2023,C495,Customer 495,ORD02754,P003,Basic Athletic Shirts,Shirts,1,194.57,194.57,PURCHASE,
12/14/2023,C495,Customer 495,ORD02754,P003,Basic Athletic Shirts,Shirts,-1,194.57,-194.57,RETURN,Fit Issues
09/11/2023,C312,Customer 312,ORD02755,P030,Ultra Casual Dresses,Dresses,3,160.11,480.33,PURCHASE,
09/15/2023,C312,Customer 312,ORD02755,P030,Ultra Casual Dresses,Dresses,-3,160.11,-480.33,RETURN,Defective Product
05/22/2023,C475,Customer 475,ORD02756,P040,Ultra Casual Underwear,Underwear,2,143.86,287.72,PURCHASE,
05/26/2023,C475,Customer 475,ORD02756,P040,Ultra Casual Underwear,Underwear,-2,143.86,-287.72,RETURN,Color Mismatch
01/25/2023,C205,Customer 205,ORD02757,P050,Classic Casual Jackets,Jackets,1,180.01,180.01,PURCHASE,
06/02/2023,C362,Customer 362,ORD02758,P040,Ultra Casual Underwear,Underwear,1,143.86,143.86,PURCHASE,
06/12/2023,C362,Customer 362,ORD02758,P040,Ultra Casual Underwear,Underwear,-1,143.86,-143.86,RETURN,Not As Described
10/19/2023,C266,Customer 266,ORD02759,P049,Premium Athletic Accessories,Accessories,3,31.24,93.72,PURCHASE,
12/25/2023,C183,Customer 183,ORD02760,P001,Classic Formal Dresses,Dresses,1,146.34,146.34,PURCHASE,
08/17/2023,C192,Customer 192,ORD02761,P045,Essential Modern Shirts,Shirts,3,248.15,744.45,PURCHASE,
05/30/2023,C046,Customer 46,ORD02762,P028,Essential Formal Accessories,Accessories,3,155.65,466.95,PURCHASE,
05/27/2023,C183,Customer 183,ORD02763,P044,Deluxe Modern Accessories,Accessories,1,247.62,247.62,PURCHASE,
11/07/2023,C041,Customer 41,ORD02764,P036,Basic Modern Underwear,Underwear,1,299.73,299.73,PURCHASE,
08/06/2023,C016,Customer 16,ORD02765,P024,Slim Vintage Shirts,Shirts,1,109.97,109.97,PURCHASE,
08/18/2023,C016,Customer 16,ORD02765,P024,Slim Vintage Shirts,Shirts,-1,109.97,-109.97,RETURN,Wrong Size
01/11/2023,C327,Customer 327,ORD02766,P008,Premium Athletic Underwear,Underwear,3,100.59,301.77,PURCHASE,
10/21/2023,C221,Customer 221,ORD02767,P011,Essential Vintage Shirts,Shirts,1,54.34,54.34,PURCHASE,
03/29/2023,C230,Customer 230,ORD02768,P001,Classic Formal Dresses,Dresses,2,146.34,292.68,PURCHASE,
10/21/2023,C053,Customer 53,ORD02769,P026,Classic Modern Pants,Pants,2,296.67,593.34,PURCHASE,
02/08/2023,C057,Customer 57,ORD02770,P013,Slim Modern Footwear,Footwear,1,296.95,296.95,PURCHASE,
09/25/2023,C291,Customer 291,ORD02771,P038,Classic Formal Activewear,Activewear,1,41.55,41.55,PURCHASE,
06/18/2023,C115,Customer 115,ORD02772,P032,Ultra Casual Accessories,Accessories,2,252.74,505.48,PURCHASE,
02/09/2023,C276,Customer 276,ORD02773,P004,Ultra Casual Shirts,Shirts,3,118.58,355.74,PURCHASE,
02/10/2023,C276,Customer 276,ORD02773,P004,Ultra Casual Shirts,Shirts,-3,118.58,-355.74,RETURN,Wrong Size
08/07/2023,C058,Customer 58,ORD02774,P039,Essential Athletic Footwear,Footwear,1,236.29,236.29,PURCHASE,
08/18/2023,C058,Customer 58,ORD02774,P039,Essential Athletic Footwear,Footwear,-1,236.29,-236.29,RETURN,Fit Issues
03/05/2023,C039,Customer 39,ORD02775,P039,Essential Athletic Footwear,Footwear,3,236.29,708.87,PURCHASE,
04/30/2023,C156,Customer 156,ORD02776,P034,Signature Modern Outerwear,Outerwear,1,289.46,289.46,PURCHASE,
06/02/2023,C288,Customer 288,ORD02777,P006,Deluxe Casual Footwear,Footwear,1,59.92,59.92,PURCHASE,
11/29/2023,C140,Customer 140,ORD02778,P004,Ultra Casual Shirts,Shirts,3,118.58,355.74,PURCHASE,
11/30/2023,C140,Customer 140,ORD02778,P004,Ultra Casual Shirts,Shirts,-3,118.58,-355.74,RETURN,Wrong Size
12/14/2023,C085,Customer 85,ORD02779,P017,Basic Athletic Jackets,Jackets,1,275.6,275.6,PURCHASE,
09/16/2023,C440,Customer 440,ORD02780,P008,Premium Athletic Underwear,Underwear,1,100.59,100.59,PURCHASE,
05/28/2023,C431,Customer 431,ORD02781,P026,Classic Modern Pants,Pants,2,296.67,593.34,PURCHASE,
06/16/2023,C430,Customer 430,ORD02782,P042,Luxury Modern Pants,Pants,2,294.81,589.62,PURCHASE,
06/23/2023,C430,Customer 430,ORD02782,P042,Luxury Modern Pants,Pants,-2,294.81,-589.62,RETURN,Better Price Found
02/16/2023,C037,Customer 37,ORD02783,P047,Signature Casual Dresses,Dresses,1,130.88,130.88,PURCHASE,
08/03/2023,C092,Customer 92,ORD02784,P039,Essential Athletic Footwear,Footwear,1,236.29,236.29,PURCHASE,
08/12/2023,C092,Customer 92,ORD02784,P039,Essential Athletic Footwear,Footwear,-1,236.29,-236.29,RETURN,Fit Issues
09/19/2023,C018,Customer 18,ORD02785,P002,Relaxed Formal Underwear,Underwear,2,83.35,166.7,PURCHASE,
06/30/2023,C061,Customer 61,ORD02786,P028,Essential Formal Accessories,Accessories,1,155.65,155.65,PURCHASE,
08/19/2023,C038,Customer 38,ORD02787,P031,Classic Vintage Swimwear,Swimwear,3,282.96,848.88,PURCHASE,
11/21/2023,C140,Customer 140,ORD02788,P021,Basic Athletic Swimwear,Swimwear,3,128.01,384.03,PURCHASE,
11/28/2023,C140,Customer 140,ORD02788,P021,Basic Athletic Swimwear,Swimwear,-3,128.01,-384.03,RETURN,Style Not as Expected
08/10/2023,C438,Customer 438,ORD02789,P006,Deluxe Casual Footwear,Footwear,1,59.92,59.92,PURCHASE,
08/01/2023,C036,Customer 36,ORD02790,P047,Signature Casual Dresses,Dresses,3,130.88,392.64,PURCHASE,
12/29/2023,C387,Customer 387,ORD02791,P014,Luxury Formal Footwear,Footwear,2,213.95,427.9,PURCHASE,
04/25/2023,C165,Customer 165,ORD02792,P035,Basic Athletic Activewear,Activewear,2,242.57,485.14,PURCHASE,
07/05/2023,C333,Customer 333,ORD02793,P036,Basic Modern Underwear,Underwear,3,299.73,899.19,PURCHASE,
05/02/2023,C150,Customer 150,ORD02794,P043,Deluxe Formal Underwear,Underwear,3,79.21,237.63,PURCHASE,
05/29/2023,C225,Customer 225,ORD02795,P037,Deluxe Vintage Shirts,Shirts,1,129.15,129.15,PURCHASE,
12/29/2023,C232,Customer 232,ORD02796,P006,Deluxe Casual Footwear,Footwear,3,59.92,179.76,PURCHASE,
08/11/2023,C319,Customer 319,ORD02797,P016,Luxury Casual Dresses,Dresses,3,159.32,477.96,PURCHASE,
09/08/2023,C279,Customer 279,ORD02798,P007,Classic Athletic Pants,Pants,3,232.75,698.25,PURCHASE,
09/21/2023,C279,Customer 279,ORD02798,P007,Classic Athletic Pants,Pants,-3,232.75,-698.25,RETURN,Style Not as Expected
06/21/2023,C412,Customer 412,ORD02799,P025,Slim Vintage Shirts,Shirts,3,90.71,272.13,PURCHASE,
12/16/2023,C225,Customer 225,ORD02800,P008,Premium Athletic Underwear,Underwear,1,100.59,100.59,PURCHASE,
12/17/2023,C225,Customer 225,ORD02800,P008,Premium Athletic Underwear,Underwear,-1,100.59,-100.59,RETURN,Better Price Found
05/10/2023,C394,Customer 394,ORD02801,P004,Ultra Casual Shirts,Shirts,2,118.58,237.16,PURCHASE,
05/23/2023,C394,Customer 394,ORD02801,P004,Ultra Casual Shirts,Shirts,-2,118.58,-237.16,RETURN,Style Not as Expected
04/19/2023,C450,Customer 450,ORD02802,P049,Premium Athletic Accessories,Accessories,1,31.24,31.24,PURCHASE,
03/03/2023,C149,Customer 149,ORD02803,P048,Luxury Formal Footwear,Footwear,2,28.94,57.88,PURCHASE,
03/13/2023,C149,Customer 149,ORD02803,P048,Luxury Formal Footwear,Footwear,-2,28.94,-57.88,RETURN,Changed Mind
01/07/2023,C187,Customer 187,ORD02804,P032,Ultra Casual Accessories,Accessories,1,252.74,252.74,PURCHASE,
09/03/2023,C467,Customer 467,ORD02805,P023,Luxury Casual Footwear,Footwear,1,283.44,283.44,PURCHASE,
02/17/2023,C277,Customer 277,ORD02806,P027,Essential Modern Accessories,Accessories,2,280.55,561.1,PURCHASE,
02/27/2023,C277,Customer 277,ORD02806,P027,Essential Modern Accessories,Accessories,-2,280.55,-561.1,RETURN,Changed Mind
01/16/2023,C004,Customer 4,ORD02807,P028,Essential Formal Accessories,Accessories,2,155.65,311.3,PURCHASE,
07/12/2023,C310,Customer 310,ORD02808,P047,Signature Casual Dresses,Dresses,1,130.88,130.88,PURCHASE,
09/30/2023,C342,Customer 342,ORD02809,P030,Ultra Casual Dresses,Dresses,2,160.11,320.22,PURCHASE,
12/11/2023,C074,Customer 74,ORD02810,P043,Deluxe Formal Underwear,Underwear,3,79.21,237.63,PURCHASE,
12/13/2023,C147,Customer 147,ORD02811,P002,Relaxed Formal Underwear,Underwear,3,83.35,250.05,PURCHASE,
09/20/2023,C418,Customer 418,ORD02812,P010,Premium Casual Accessories,Accessories,1,139.32,139.32,PURCHASE,
03/09/2023,C365,Customer 365,ORD02813,P002,Relaxed Formal Underwear,Underwear,2,83.35,166.7,PURCHASE,
07/08/2023,C168,Customer 168,ORD02814,P049,Premium Athletic Accessories,Accessories,1,31.24,31.24,PURCHASE,
06/05/2023,C454,Customer 454,ORD02815,P003,Basic Athletic Shirts,Shirts,3,194.57,583.71,PURCHASE,
06/06/2023,C454,Customer 454,ORD02815,P003,Basic Athletic Shirts,Shirts,-3,194.57,-583.71,RETURN,Wrong Size
09/05/2023,C295,Customer 295,ORD02816,P017,Basic Athletic Jackets,Jackets,3,275.6,826.8,PURCHASE,
12/26/2023,C219,Customer 219,ORD02817,P004,Ultra Casual Shirts,Shirts,3,118.58,355.74,PURCHASE,
12/28/2023,C219,Customer 219,ORD02817,P004,Ultra Casual Shirts,Shirts,-3,118.58,-355.74,RETURN,Wrong Size
06/28/2023,C284,Customer 284,ORD02818,P040,Ultra Casual Underwear,Underwear,3,143.86,431.58,PURCHASE,
07/01/2023,C284,Customer 284,ORD02818,P040,Ultra Casual Underwear,Underwear,-3,143.86,-431.58,RETURN,Fit Issues
08/07/2023,C425,Customer 425,ORD02819,P048,Luxury Formal Footwear,Footwear,1,28.94,28.94,PURCHASE,
08/21/2023,C425,Customer 425,ORD02819,P048,Luxury Formal Footwear,Footwear,-1,28.94,-28.94,RETURN,Defective Product
07/13/2023,C070,Customer 70,ORD02820,P024,Slim Vintage Shirts,Shirts,2,109.97,219.94,PURCHASE,
10/14/2023,C238,Customer 238,ORD02821,P019,Essential Casual Dresses,Dresses,3,198.26,594.78,PURCHASE,
06/22/2023,C469,Customer 469,ORD02822,P025,Slim Vintage Shirts,Shirts,3,90.71,272.13,PURCHASE,
07/03/2023,C469,Customer 469,ORD02822,P025,Slim Vintage Shirts,Shirts,-3,90.71,-272.13,RETURN,Style Not as Expected
